,ormeus-coin,populous,nuls,ignis,nexus,mithril,verasity,cardano,travala,stakenet,levolution,constellation,bhp-coin,cvcoin,blue-whale-exchange,platincoin,1sg,0x,safeinsure,high-performance-blockchain,ruff,nebulas-token,reserve-rights,stasis-euro,monero,silverway,syscoin,streamr-datacoin,intellishare,bibox-token,theta-fuel,infinitecoin,celer-network,cwv-chain,quantstamp,coinmeet,zip,tcash,steem,rif-token,ftx-token,w-green-pay,crypto-com,wings,algorand,seele,ether-zero,cortex,tether,bottos,agrello-delta,educare,eterbase-coin,all-sports,kyber-network,unus-sed-leo,kcash,stpt,adx-net,bitrue-coin,red-pulse,zcash,loopring,qash,neblio,polymath-network,loom-network,pchain,ren,ontology,fusion,suncontract,crypto-com-coin,davinci-coin,primas,gifto,insight-chain,aidos-kuneen,eos,odem,litecoin,pundi-x,stableusd,howdoo,karatgold-coin,botxcoin,rlc,vechain,qlink,truechain,ripio-credit-network,nem,metronome,neo,stratis,time-new-bank,dynamic-trading-rights,bnktothefuture,metahash,enigma,imagecoin,credits,v-id,agoras-tokens,thorecoin,district0x,komodo,power-ledger,hedgetrade,vibe,cryptonex,waves,ravencoin,iota,sirin-labs-token,nkn,thingschain,snetwork,ark,singulardtv,nano,bomb,atn,crpt,mixin,ocean-protocol,bolt,next,smartshare,nash-exchange,fantom,dos-network,singularitynet,factom,nexo,wax,stellar,fatcoin,ardor,bitbook-gambling,hycon,hyperion,matrix-ai-network,grin,maker,dash,bitcoin-sv,bitcoin-cash,ethereum,bitcoin
20180410,4296160,1258760,7076390,2349390,1016010,40920800,,55981300,,,,,,3907,,,,4924860,,3895290,8451920,8230680,,,31208400,,1517440,513416,,1870770,,,,,11563900,2758,,,2149730,,,,9175680,2699180,,,,,1253949952,156817,897280,11994200,,3750890,8456530,,,,7281390,,1832670,33315100,6442650,3725150,9190000,15928900,304082,,538950,161658000,1049680,7057430,,,1244090,799038,,,225494000,,202879008,,,,,,948452,,4571870,10272600,7516530,12849700,,90631296,5520670,2592630,29967,,,5888380,,2541630,,,,18559300,2358710,6534960,,727844,1266080,16422300,2017920,21163200,11135600,,,,1952300,14222600,6671320,,79106,186447,1162800,,,,,,,,543341,481439,,3827840,26841200,,2417880,,,,350366,,248767,71283200,,225054000,1196000000,4272750080
20180411,5258450,889029,7079970,1421350,2520830,78949904,,91793296,,,,,,7712,,,,14279900,,4298380,9526730,8992450,,,41345600,,1773170,259552,,2111150,,,,,8910300,4914,,,4439840,,,,8621330,2800530,,,,,1741699968,183341,762713,12820200,,4290040,10281600,,,,6448800,,2166150,41436000,7015050,3333860,11704700,7837690,283769,,1074860,129688000,1750910,6831760,,,347142,1217730,,,1818530048,,230068992,,,,,,2607360,,8314030,8450540,8989580,15445500,,178200992,11565900,3363960,52526,,,6320070,,2960810,,,,5179890,2867680,7856880,,1530810,1221910,19941700,251900,23924000,15904200,,,,2534540,55473200,15907600,,61359,124665,1000070,,,,,,,,430725,709957,,3318570,40041100,,1887600,,,,636590,,839176,70827504,,252158000,1439040000,4641889792
20180412,4391570,1550440,10727400,3010350,2504010,356297984,,488007008,,,,,,7359,,,,11778600,,6671200,10383600,13832200,,,62352400,,2889620,522024,,3033920,,,,,7903980,3408,,,74749400,,,,9499580,2257930,,,,,3636590080,330534,971239,15849600,,4405770,11925600,,,,7267990,,2439630,63825600,19088300,4807590,10615200,7936700,469386,,2201410,96839696,2256610,7864020,,,999456,5268830,,,1717360000,,587510976,,,,,,1218650,,6846530,12470100,8528220,40413700,,272688992,11442900,5251950,60883,,,8025200,,3622900,,,,5259120,5751020,15530200,,2804780,1413110,21516200,331989,81319296,15667700,,,,3231990,6854330,15564500,,71790,245239,543929,,,,,,,,748188,2639990,,4129840,103292000,,6942850,,,,902850,,226496,89128200,,417016992,2519360000,8906250240
20180413,5273290,3480600,10424600,2367680,2316410,295576992,,230412992,,,,,,11464,,,,9751480,,7484060,10861900,13461200,,,56740700,,4714290,458759,,7731600,,,,,6323110,1164,,,83578800,,,,11449400,2562120,,,,,3218919936,368269,1249030,18080100,,5411320,11943600,,,,8879240,,5083960,71798000,20921100,4447300,13600700,4421020,2521070,,2556720,124367000,2419800,8615090,,,1600100,4913310,,,936742976,,458040000,,,,,,1606990,,8195770,12102400,8919440,60138100,,177671008,14522100,6592780,51977,,,8401610,,2813100,,,,3944510,5981410,19466800,,3217980,1507640,26641100,369097,90093696,14885000,,,,4275310,3906860,46281800,,68604,288936,418551,,,,,,,,564886,1940050,,4017630,112587000,,6047280,,,,1324480,,382834,93868000,,384095008,2419249920,7764460032
20180414,5612800,1325670,8598410,6485010,2049650,100469000,,113212000,,,,,,1431,,,,9601650,,4773600,7867750,11079100,,,42979700,,11568300,168491,,4593460,,,,,4107000,744,,,8865570,,,,11354600,3102330,,,,,2060220032,320253,940532,10451800,,5096420,12672600,,,,9341980,,8814040,53766200,16873000,3856330,9768740,8509260,922884,,943101,53516600,1788380,5937880,,,1174060,2422630,,,811486976,,258806000,,,,,,1162900,,5977050,6743540,9135120,30159900,,90798000,7097920,9504520,18772,,,6876520,,1068150,,,,5806210,17182000,16904600,,1123250,1530650,26077800,290152,47173200,15787400,,,,6567710,1795850,15469100,,68551,269253,232936,,,,,,,,353193,1620140,,3758150,44754800,,3943980,,,,381231,,162168,77555400,,267415008,1519079936,5191430144
20180415,5121910,1790360,9495830,3410980,1428130,117663000,,169798000,,,,,,7843,,,,9953590,,5817520,8719560,10298700,,,50712700,,5490900,407871,,20038300,,,,,5026990,1218,,,9133700,,,,17010400,3010280,,,,,2057859968,918592,846308,10226300,,4604690,12089200,,,,6470160,,4322710,50127300,13202900,3405660,11197100,2781050,1315320,,2330070,65344300,2668870,6990200,,,655925,2150760,,,861262976,,274427008,,,,,,759121,,11903100,9546290,9972200,83251504,,126368000,8177060,5979470,37450,,,8125770,,4147940,,,,8487790,4642320,11916700,,1860390,1509190,26946800,346408,135480992,17910300,,,,2285250,1476850,13102300,,66962,574058,265229,,,,,,,,732647,1997420,,5148430,129731000,,3342860,,,,474250,,179877,87933504,,327336000,1726089984,5244480000
20180416,2485760,19020800,9874800,2939310,1084240,50052500,,678780992,,,,,,15305,,,,9432380,,6729260,8275570,10225200,,,41090800,,3445780,307411,,2817600,,,,,9640210,1513,,,7259820,,,,12490100,5610620,,,,,2125180032,809755,768930,16267500,,4808940,14243500,,,,14373800,,3377000,50850200,27156800,3849870,11383100,2411480,1750970,,3547520,44848400,4088820,6605280,,,1568520,6172090,,,455204000,,290855008,,,,,,6611790,,7547530,12992800,8089840,89113504,,124354000,7659550,6595770,57718,,,7653390,,1561030,,,,3749720,3418540,10568600,,1365150,1527270,26720800,289734,83770400,16165600,,,,2122760,3603670,12176500,,73880,549673,197898,,,,,,,,1004560,2328240,,5262120,90408600,,3412810,,,,650293,,234067,78933104,,382080000,1758979968,5631309824
20180417,3726590,29309100,9592190,1845360,3536040,88722896,,520975008,,,,,,3389,,,,17849000,,5958200,8089890,9563410,,,39801200,,6651730,262294,,5913370,,,,,6675340,58,,,15131800,,,,14695600,4295830,,,,,2075650048,397608,12387600,13323000,,4282490,12960400,,,,6965020,,3699670,50375200,20733000,3538940,11237700,2461440,733772,,3781020,59607000,2712410,4877360,,,1481250,7512430,,,798768000,,532336000,,,,,,3606990,,7871980,13998800,7449540,48733200,,104953000,11474500,5470270,116038,,,6459800,,2239330,,,,2258100,3039560,16408900,,2360960,1501080,28594800,227382,57495900,18239800,,,,3032730,2647570,14318900,,66858,689541,290400,,,,,,,,345452,3035680,,9744700,112255000,,9860440,,,,487651,,151414,76948496,,331700992,1760359936,6900879872
20180418,2179510,5317780,10927700,2117920,13791600,358718016,,181118000,,144107,,,,1438,,,,19961100,,5556200,7636340,10395600,,,180248992,,6305230,171664,,12325400,,,,,6541550,,,,21311900,,,,9022880,2979080,,,,,2112089984,535923,7422540,14214000,,4282150,13888000,,,,12356300,,2897860,72614496,14663400,3821580,12941100,2635160,1676200,,1495630,36890700,3484130,5435330,,,1418030,4160330,,,518188992,,381161984,,,,,,2520330,,10113500,17356100,9043340,89930200,,146354000,14289700,5738150,45972,,,8298170,,2225230,,,,3792590,4123830,21973000,,1822720,1494140,29511600,268242,58938900,21476700,,,,8161160,1396280,27192200,,77028,603066,207897,,,,,,,,426003,2718860,,11092400,158384992,,8235250,,,,836421,,500472,114930000,,634652992,1762940032,6529909760
20180419,1754410,4110310,12968300,3927750,5819660,354716992,,240910000,,185094,,,,71946,,,,12641600,,6641830,9456240,17396300,,,89253400,,9875910,399546,,16544600,,,,,6825230,,,,24014800,,,,750536000,4079290,,,,48380200,2217799936,794462,2412850,13078300,,10598900,16698100,,,,10777100,,3793740,70313696,22194400,5233200,13666300,3279180,3283180,,2088130,64275200,4347910,3924910,,,1684450,5026610,,,554115968,,408736000,,,,,,20071000,,9205220,14952400,9597540,62521700,,172656992,11984400,8227520,50728,,,9514840,,3626110,,,,3571110,10602100,14894800,,8754600,1552710,30285200,373843,66210300,21538700,,,,8590480,3084760,30815100,,43269,474521,140229,,,,,,,,558758,2838930,,23106000,171820000,,9551300,,,,1042010,,444714,104800000,,658164992,2256869888,7063209984
20180420,4064040,7428750,12810500,3473060,2957250,168914000,,349348992,,190278,,,,51762,,,,13211600,,7541090,10271500,25284500,,,128551000,,7491080,1216390,,6249360,,,,,6062670,,,,29875800,,,,106544000,3326320,,,,51033600,3458870016,1108350,1763920,18225300,,12873000,14215300,,,,8831710,,4455880,80577504,30520100,4857680,14961600,3937070,2471270,,2216510,66723800,2886220,5711870,,,1539910,5046080,,,1512339968,,491945984,,,,,,4739660,,10523500,25361700,10721800,54148200,,184820992,13536300,9817510,49980,,,15564200,,3454550,,,,3498100,6852550,16226000,,2958030,1632670,36027400,411616,109930000,19985400,,,,4741380,4502360,21648200,,35300,377780,211651,,,,,,,,574861,3401020,,19267400,170282000,,9259680,,,,1337640,,187741,113061000,,1006640000,2849469952,8438110208
20180421,2721240,9179330,12304200,2465160,1797940,178080992,,294632992,,97905,,,,16031,,,,13669900,,5921260,9787120,25077200,,,89939200,,3919690,725626,,821684,,,,,6483080,,,,13378400,,,,62615200,2812500,,,,46757600,3570040064,1116780,1249400,7199420,,7714880,11817400,,,,26553800,,3455860,65454300,29582900,4766250,13000600,2336970,2613980,,1349720,49311100,2986150,4803310,,,1848980,4864050,,,1142259968,,482924000,,,,,,1614490,,8861450,28315200,9887500,62556300,,172502000,13420000,9615890,59048,,,11521200,,3045310,,,,2983140,5073500,25412000,,1709740,1616330,28699900,592313,80024496,19907700,,,,3864040,8835580,18202700,,17599,408267,177686,,,,,,,,449376,3087370,,11392900,119787000,,8251410,,,,1228660,,193786,92526096,,1093510016,2612460032,7548550144
20180422,8191390,4511820,14763500,1114310,1583440,178078000,,160968000,,95623,,,,1211,,,,12194800,,7150240,22029400,22421000,,,142363008,,8564680,651483,,17108700,,,,,14162600,,,,7146520,,,,39402200,3083120,,,,48457600,3176019968,2186530,2845860,8895150,,11040900,11912800,,,,102713000,,4724470,61057600,22302900,4960510,14442700,7852540,1293400,,1567670,48383100,5081890,6232520,,,2275020,7191220,,,1001900032,,338735008,,,,,,5416200,,11621300,29215800,24323000,33013300,,118189000,10004900,9323540,28688,,,10378200,,3369610,,,,110705000,3906940,14591400,,2731480,1636740,26916600,494366,95478200,25622100,,,,7264570,5423990,11025400,,31247,227534,387088,,,,,,,,615188,2283560,,7818070,64261400,,6312360,,,,1080870,,239192,100845000,,968409024,2426269952,6629899776
20180423,4895460,7392340,17157600,1592930,3181510,116293000,,127213000,,188913,,,,16275,,,,12697400,,8329760,10328800,25721300,,,110600000,,5939680,878155,,33633500,,,,,13484200,,,,14983100,,,,39466700,2768760,,,,50573400,3075480064,1128200,1411120,22359100,,9975780,19392700,,,,16692700,,3810820,79506600,25885800,4176840,18618900,3285180,1625700,,1693450,58770900,4123280,5251790,,,1132700,12777600,,,662115968,,376060000,,,,,,2082860,,12221000,26861000,13652700,32336500,,129211000,11982200,9152740,82838,,,9216550,,5795550,,,,39156600,3797110,11703400,,4636750,1685010,30460200,491270,93462000,26754200,,,,6040790,3298080,13856000,,26697,411433,3151940,,,,,,,,604368,2692660,,6230460,57282000,,5384570,,,,1579910,,521808,148591008,,1934290048,2386830080,6925190144
20180424,6398930,8199500,18026800,2374420,2474320,333361984,,369016992,,173215,,,,11560,,,,20916100,,8906040,16707300,40115600,,,141852000,,7871980,994091,,40753200,,,,,8625400,,,,18794900,,,,67797000,12250200,,,,77297504,5033249792,1294410,3179820,32589300,,11898100,28562900,,,,14444600,,4602530,99571800,25588500,6257080,15800000,4903050,1641780,,3050810,90082400,4472930,5109230,,,1067170,8693000,,,3223780096,190290,643558016,,,,,,2847130,,10351300,44700200,14145700,64570700,,214076000,17273700,18738500,201600,,,11304300,,2777340,,,,10758300,5973150,56130400,,4406690,1806360,36611400,492001,97529200,22597200,,,,5381750,3379950,24989800,,26770,468825,1723070,,,,,,,,1081970,3512220,,6700700,120285000,,8877550,,,,2053620,,1445500,140408992,,2053920000,3581860096,10678800384
20180425,5745740,6271280,14232500,1967100,1661590,242504992,,351596000,,116565,,,,29087,,,,21908800,,7811160,14176600,38172700,,,157435008,,8865750,2183210,,31135300,,,,,6979580,,,,160916992,,,,43315100,3622280,,,,48124100,6126580224,1415320,1488520,34390400,,9204850,16136800,,,,9219380,,3846860,86984896,25241100,5435540,11509600,2676140,1516930,,1679320,152292000,3413930,4893110,,,1032770,8830700,,,3005040128,670701,613467008,,,,,,4206910,,8763940,33821500,10616200,89480800,,232380992,13020700,11954600,98601,,,11401700,,4526680,,,,6363280,5605330,17887200,,2969840,1682590,29605200,228810,154364992,18325000,,,,3927910,3247740,18538300,,28015,390927,2329120,,,,,,,,558529,4356480,,6050160,130724000,,19910900,,,,1353430,,1086360,125297000,,1830969984,4216140032,11083100160
20180426,1940550,4852120,15203100,2141710,2033850,231832992,,220715008,,145028,,,,5544,,,,22609800,,7407140,11831900,36179800,,,153394000,,18220200,890134,,46782600,,,,,5452710,,,,119431000,,,,39972200,2647320,,,,46230600,4206320128,1513610,1086450,30338300,,7377600,154904000,,,,6458710,,2704070,67863400,20180200,4819800,13509500,4061600,1234330,,1894670,126150000,6900110,5366190,,,1424230,79860400,,,1566850048,1018080,412436992,,,,,,1467760,,8183870,40626700,9280400,40545100,,142338000,10733000,7737260,108288,,,12765700,,4977630,,,,7315850,2657940,14081400,,2507190,1796960,30401600,214584,84783800,18657500,,,,3973660,2649770,15521700,,156671,311709,595411,,,,,,,,433840,3098230,,5092950,152903008,,6454300,,,,1012940,,507992,132803000,,1281929984,2984009984,8970559488
20180427,1664570,5168980,17173500,1830950,4129210,210468992,,197183008,,132260,,,,3880,,,,11468700,,7258010,8298560,34653100,,,93178896,,8847840,682217,,51688200,,,,,4499790,,,,89669696,,,,43943700,3527340,,,,17370600,4060179968,1435440,816331,28652300,,11023000,116505000,,,,5844830,,1819520,61549400,20485800,3663570,11157100,2714530,2392280,,1385000,94647696,5892480,3956360,,,899771,302056992,,,2486409984,258993,386742016,,,,,,2282220,,9047690,49522100,7358140,38144900,,133132000,10798900,5994270,92494,,,10382400,,3292770,,,,5626410,3192010,11773000,,2275310,1682910,27561500,243629,68547104,19674400,,,,2673080,1512630,17818100,,169698,155149,1012670,,,,,,,,476698,3043650,,4617480,177676992,,6006360,,,,1147290,,135676,108192000,,905273024,2598129920,7566289920
20180428,2509010,4729130,25597300,1430340,2755490,283448000,,636742016,,140506,,,,3538,,,,12163300,,7858740,10911400,46872600,,,84646704,,26111800,353270,,37715400,,,,,3526750,,,,64765500,,,,33174100,2455320,,,,66764900,4066050048,1806610,962390,17255800,,27426100,37580100,,,,7991820,,2876100,55599300,28770300,3681420,16601700,2848180,2177840,,1475310,191099008,7300120,2959490,,,1108010,70919904,,,2728300032,117796,337116992,,,,,,2786440,,9842060,74924400,10848500,37733900,,143123008,9946400,6175430,60676,,,15255300,,5897860,,,,2865110,2386010,10105700,,3138010,1828350,74545904,341170,71172496,37372200,,,,5694380,2401290,18123900,,174423,257681,902622,,,,,,,,350114,2493610,,3200760,105747000,,4921180,,,,844784,,174175,101078000,,808801984,2496659968,7805479936
20180429,2481340,6599550,23983000,1512010,2512520,210600000,,671886976,,171397,,,,35414,,,,15139900,,8619190,23046600,63774400,,,92297200,,13094200,805393,,47224000,,,,,6731730,,,,39573000,,,,33453700,3815560,,,,90217000,5167799808,7708400,5244370,24164900,,22996700,51099000,,,,7050200,,32358700,63386900,52158200,6904510,18788900,2431620,1710330,,2335780,347310016,7409540,3013330,,,970019,52097700,,,4870720000,56107,388081984,,,,,,2202050,,14348900,115939000,10377300,43274300,,502971008,51352100,12186000,48832,,,16991600,,4278160,,,,5436850,9899920,19483200,,5037620,1671080,124324000,220497,83230200,52718200,,,,4026870,7828520,35489000,,158259,252128,1955740,,,,,,,,1183340,2478020,,3464970,156688992,,7589620,,,,1278980,,601462,101137000,,1049449984,2740559872,8853000192
20180430,2116310,6602830,20047800,1985160,1805750,263328000,,298712000,,124516,,,,27684,,,,15398400,,4970790,22522000,42842600,,,103574000,,8625560,792048,,55513000,,,,,13828300,,,,16366000,,,,39516100,3133630,,,,103586000,4498440192,14388500,3167040,24735500,,50301500,38829400,,,,7813580,,16493300,67256896,40289900,8001890,19396200,3985900,1067570,,2757030,219806000,6540560,2548630,,,1286190,35503000,,,4073370112,58755,341396992,,,,,,1446630,,13680700,82084304,10886400,25523800,,377384992,18585700,38957100,38852,,,13089600,,2403570,,,,11331300,4726860,14491000,,2508020,1608770,52958700,256312,61762500,89881296,,,,3288340,10627000,69693000,,159380,123509,518012,,,,,,,,771832,2268060,,8210030,81453296,,10153800,,,,1068330,,131845,118497000,,753113984,2853100032,8673920000
20180501,2341800,3944950,17584800,150544000,1304500,246398000,,365521984,,136547,,,,18530,,,,8402910,,2093620,16424300,37775900,,,71420800,,5417100,485423,,20734900,,,,,6916470,,,,13612600,,,,22711300,4171780,,,,89914096,3901110016,10479200,5963490,26259700,,51311100,18810100,,,,5581960,,5475970,66730800,28863300,3639860,11584900,4036160,1509020,,3770510,194524000,7396880,3064580,,,1840660,75943400,,,3330129920,33118,342152000,,,,,,1259700,,9836630,83999600,8450190,26075500,,180819008,19303800,20307700,58274,,,9636420,,1881220,,,,5759120,3549250,17147000,,1950600,1673150,36221300,295863,66547100,57923400,,,,2740810,3849300,30038300,,156472,97817,546290,,,,,,,,396013,2200860,,3497650,152906000,,9689420,,,,1115130,,97283,101299000,,774633024,2678960128,7713019904
20180502,1510430,9548280,16656700,13104800,1242240,169856992,,272855008,,183654,,,,40804,,,,18364000,,3686050,19462000,87955200,,,83039296,,18596700,1151780,,38827700,,,,,3948250,,,,13520000,,,,23399400,3175860,,,,186579008,3711889920,22602400,2794040,30744700,,37867300,15831700,,,,5251350,,5367010,60618000,22035300,6115580,15069900,7963740,46744500,,3083340,86668200,10397800,3709300,,,6349180,42560600,,,2410370048,34118,354656992,,,,,,3701000,,10159000,60932700,7942160,30572500,,137844000,25944100,27200500,18455,,,9709800,,2797260,,,,5247330,4310940,10694300,,1918450,1701060,43600200,749478,166059008,64862900,,,,2541660,4067270,22923900,,194992,174368,504188,,,,,,,,606000,1396710,,6319720,68610896,,5799820,,,,1053300,,176261,129694000,,1165139968,2822269952,7558159872
20180503,2806490,7990390,18408500,67157104,1110140,138900992,,300814016,,178639,,,,10954,,,,41261000,,7346810,20985200,51648200,,,115162000,,15903500,1153580,,18604200,,,,,5884570,,,,17611600,,,,27859300,3045420,,,,131761000,4307829760,10262400,1775560,33170100,,22002400,18637100,,,,8852260,,5432470,77706896,21642200,4303320,15006300,12206800,96472600,,3048820,507808992,8699230,3845050,,,2870140,170184000,,,2266540032,62285,617984000,,,,,,3958960,,13005400,194288000,14333800,37784100,,226830000,16697500,14354400,84661,2427830,,13177700,,2995210,,,,4753380,15402400,16785200,,2642960,1863830,46859200,1197660,327371008,60649900,,,,4163180,3533140,104688000,,208583,168827,586192,,,,,,,,1507450,2478740,,16891700,83481296,,13652800,,,,1935530,,218963,124091000,,1282659968,4210939904,10207299584
20180504,1943090,6146010,14698800,7047620,1088870,116527000,,171266000,,126975,,,,19392,,,,66082900,,8811070,12157800,43043500,,,77875600,,6667280,1234520,,56674200,,,,,13474300,,,,11238800,,,,27077200,2212190,,,,127653000,3844979968,8870020,1566820,34401500,,24291000,25323000,,,,6138100,,4527770,61999900,27693400,3283600,12381300,15415300,151432000,,2144210,143194000,8646900,2002900,,,2266910,137648992,,,1749309952,166786,633054976,,,,,,2487860,,11238200,279884992,17564800,21333000,,153112000,18501200,11979700,64492,1040230,,7259280,,5922090,,,,4095350,8098700,15565000,,2105340,1833380,39694400,978881,150327008,49541500,,,,3167740,4099880,82069600,,186009,172183,707375,,,,,,,,827395,2255300,661444,7110730,51379800,,3929380,,,,4271460,,358328,150130000,,960185024,3533410048,8217829888
20180505,2339440,10385400,15596500,3367500,1383490,115735000,,139447008,,242368,,,,6198,,,,42183700,,8077910,9277110,45001000,,,73154304,,5120360,649845,,40878500,,,,,11512800,,,,19429800,,,,26131500,2259900,,,,123465000,3848780032,6509230,1825230,7734490,,96201200,22520600,,,,5696380,,3430990,61409500,29910200,4526610,12208100,18604100,45235800,,2014650,125322000,6563890,3503550,,,1259920,36911300,,,1614729984,34020,741246016,,,,,,1417530,,9087340,255176992,11644000,19589700,,128178000,35287300,22530600,16607,1284090,,9085660,,4290350,,,,2746040,4138240,9856320,,1895270,2016890,34997800,501585,101642000,63960300,,,,2240130,2337230,37063600,,195396,145883,385884,,,,,,,,723213,2535930,73931,5138760,44096200,,2826790,,,,2297720,,1337290,113858000,,1664400000,3035040000,7651939840
20180506,2434020,7639880,15133700,4332780,2316700,86670600,,148186000,,116463,,,,4195,,,,26020400,,7686560,9477910,39044100,,,50393500,,4863900,819394,,44853900,,,,,6402270,,,,7667760,,,,21082700,4994640,,,,112872000,3948859904,9149120,975184,11045300,,91695504,21862100,,,,4739140,,3396090,59462900,26013300,2603420,9800430,9052080,20533000,,1795360,129074000,7808710,3497900,,,2070170,28265500,,,1434829952,13112,626270016,,,,,,891266,,8513610,256476000,10159800,24604800,,177590000,13944000,16445500,6665,1313210,,7014660,,5622730,,,,2077240,3753330,11382900,,1471850,1865100,29302600,487603,114890000,47242200,,,,2350000,1376130,26768000,,195528,97747,751949,,,,,,,,596562,1943220,,3474640,43793500,,3074080,,,,1789660,,721690,97449000,,1946960000,3105570048,7222280192
